record_id,Latitude,Longitude,main_damag,grouped_da,confidence,geo_result,occupancy,address,parsed_add,address_di,country,parish,town,suburb,street,place,wind_speed
BLDG20554,15.372548,-61.39693067,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20555,15.37301497,-61.39906029,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20556,15.37297035,-61.39854276,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20557,15.37280677,-61.39842676,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20558,15.37300902,-61.3981204,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20559,15.37413926,-61.39808174,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20560,15.37455081,-61.39720372,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20561,15.37461744,-61.39589502,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20562,15.37451274,-61.39571893,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20563,15.37387742,-61.39513121,Completely Destroyed,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20564,15.37659001,-61.39253046,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20565,15.37688506,-61.39244718,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20566,15.36846281,-61.4036029,Completely Destroyed,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20567,15.36847768,-61.40414422,Completely Destroyed,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20568,15.36865911,-61.40419181,Completely Destroyed,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20569,15.3687989,-61.40398658,Completely Destroyed,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20570,15.36908147,-61.40409961,Negligible to slight damage,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20571,15.36933428,-61.40409366,Negligible to slight damage,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20572,15.36943601,-61.40371616,Moderately Damaged,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20573,15.36926849,-61.40376375,Negligible to slight damage,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20574,15.36935796,-61.40367047,Negligible to slight damage,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20575,15.36994807,-61.40387225,Negligible to slight damage,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20576,15.36803664,-61.4029069,Negligible to slight damage,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20577,15.36854347,-61.40247289,Moderately Damaged,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20578,15.36840499,-61.40280697,Highly Damaged,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20579,15.36839071,-61.40254713,Completely Destroyed,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20580,15.36917641,-61.40172574,Completely Destroyed,Damaged Buildings,nan,"15.3955699,-61.3933158,tertiary",tertiary,"Warner Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Warner Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Warner Road,170
BLDG20581,15.36888659,-61.40216546,Negligible to slight damage,Damaged Buildings,nan,"15.3783761,-61.4072474,primary",primary,"Edward Olivier Leblanc Highway, Canefield, Jimmit, Saint Paul Parish, Dominica","Edward Olivier Leblanc Highway,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Edward Olivier Leblanc Highway,170
BLDG20582,15.36909217,-61.40226826,Negligible to slight damage,Damaged Buildings,nan,"15.3955699,-61.3933158,tertiary",tertiary,"Warner Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Warner Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Warner Road,170
BLDG20583,15.36907932,-61.40266658,Moderately Damaged,Damaged Buildings,nan,"15.3955699,-61.3933158,tertiary",tertiary,"Warner Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Warner Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Warner Road,170
BLDG20584,15.36906933,-61.40302778,Moderately Damaged,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20585,15.37277555,-61.39863472,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20586,15.37228443,-61.39903447,Moderately Damaged,Damaged Buildings,nan,"15.371806,-61.3996359,works",works,"Petrocaraibes, Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Petrocaraibes,Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20587,15.37041703,-61.40069819,Negligible to slight damage,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20588,15.37051982,-61.40076291,Negligible to slight damage,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20589,15.37320575,-61.3987337,Negligible to slight damage,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20590,15.3729226,-61.39752973,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20591,15.37976743,-61.38576504,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Mahaut,None,Canefield,None,170
BLDG20592,15.37804601,-61.39010054,Negligible to slight damage,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20593,15.37642151,-61.3920701,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20594,15.37753065,-61.39396034,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20595,15.37818937,-61.38894166,Negligible to slight damage,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Mahaut,None,Canefield,None,170
BLDG20596,15.37325132,-61.38767291,Moderately Damaged,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Mahaut,None,Canefield,None,170
BLDG20597,15.37360955,-61.38546738,Highly Damaged,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Mahaut,None,Canefield,None,170
BLDG20598,15.37365238,-61.38557446,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Mahaut,None,Canefield,None,170
BLDG20599,15.37388462,-61.38098924,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Mahaut,None,Canefield,None,170
BLDG20600,15.37415017,-61.38066658,Negligible to slight damage,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Campbell, Saint Paul Parish, Dominica","Canefield,Campbell,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Campbell,None,Canefield,None,170
BLDG20601,15.37386035,-61.38076367,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Campbell, Saint Paul Parish, Dominica","Canefield,Campbell,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Campbell,None,Canefield,None,170
BLDG20602,15.36846257,-61.39444792,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Mahaut, Saint Paul Parish, Dominica","Canefield,Mahaut,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Mahaut,None,Canefield,None,170
BLDG20603,15.37142721,-61.39813312,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20604,15.3733729,-61.39807352,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20605,15.37322775,-61.39796644,Moderately Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20606,15.37358467,-61.39782368,Completely Destroyed,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20607,15.37360685,-61.40166727,Moderately Damaged,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20608,15.37330037,-61.40116282,Moderately Damaged,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20609,15.36961466,-61.40414423,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20610,15.36975172,-61.4041942,Completely Destroyed,Damaged Buildings,nan,"15.3380393,-61.3886297,suburb",suburb,"Canefield, Jimmit, Saint Paul Parish, Dominica","Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,None,170
BLDG20611,15.37561338,-61.39567192,Highly Damaged,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
BLDG20612,15.37566478,-61.39405008,Negligible to slight damage,Damaged Buildings,nan,"15.3740776,-61.3973364,service",service,"Jimmit Industrial Road, Canefield, Jimmit, Saint Paul Parish, Dominica","Jimmit Industrial Road,Canefield,Jimmit,Saint Paul Parish,Dominica",[object BSON],Dominica,Saint Paul Parish,Jimmit,None,Canefield,Jimmit Industrial Road,170
